#IAU names		IVS names		SNR		SNR		KT-KU		KT-KY		KU-KY		KT-KU		KT-KY		KU-KY		Obscode		New detection	
#[J1950]		-		KT		KU		[kλ]		[kλ]		[kλ]		[Jy]		[Jy]		[Jy]		-		Y/N	
1656+571	 	1656+571	 	102.6	 	-1	 	-1	 	33959.334	 	-1	 	-1	 	0.313	 	-1	 	s14jl01a	 	Y	  
1656+571	 	1656+571	 	123	 	122.3	 	11801.782	 	22428.275	 	22989.107	 	-1	 	0.374	 	-1	 	s14jl01d	 	Y	  
1656+571	 	1656+571	 	98.9	 	-1	 	27199.891	 	33846.834	 	-1	 	0.071	 	0.388	 	-1	 	s14jl01a	 	Y	  
1656+571	 	1656+571	 	127.6	 	126.2	 	14711.223	 	26059.609	 	23213.775	 	-1	 	0.39	 	-1	 	s14jl01d	 	Y	  
1656+602	 	1656+602	 	65.1	 	-1	 	-1	 	33187.376	 	-1	 	-1	 	0.128	 	-1	 	s14jl01a	 	Y	  
1656+602	 	1656+602	 	66.4	 	-1	 	-1	 	33095.269	 	-1	 	-1	 	0.165	 	-1	 	s14jl01a	 	Y	  
1656+602	 	1656+602	 	88.3	 	86.9	 	12653.441	 	21349.406	 	22740.34	 	-1	 	0.2	 	-1	 	s14jl01d	 	Y	  
1656+602	 	1656+602	 	78	 	77.6	 	11609.921	 	17173.388	 	22156.239	 	-1	 	0.206	 	-1	 	s14jl01d	 	Y	  
1704-141	 	1704-141	 	90.8	 	104	 	26475.405	 	26433.041	 	14913.662	 	0.179	 	0.207	 	0.289	 	s14jl01c	 	Y	  
1704-141	 	1704-141	 	111.9	 	112.7	 	16408.136	 	24467.973	 	22779.01	 	0.281	 	0.216	 	0.295	 	s14jl01d	 	Y	  
1704-141	 	1704-141	 	88	 	97.5	 	27417.304	 	29573.121	 	11128.63	 	0.237	 	0.218	 	0.323	 	s14jl01c	 	Y	  
1704-141	 	1704-141	 	111.5	 	111.8	 	20762.419	 	23406.366	 	21063.581	 	0.273	 	-1	 	0.299	 	s14jl01d	 	Y	  
1705+135	 	1705+135	 	101.3	 	-1	 	21306.632	 	35035.078	 	-1	 	-1	 	0.338	 	-1	 	s14jl01a	 	Y	  
1705+135	 	1705+135	 	128.3	 	129.6	 	21780.117	 	34741.103	 	22649.695	 	0.411	 	0.371	 	-1	 	s14jl01d	 	Y	  
1705+135	 	1705+135	 	105.2	 	-1	 	23168.317	 	34143.302	 	-1	 	0.082	 	0.38	 	-1	 	s14jl01a	 	Y	  
1705+135	 	1705+135	 	134.1	 	136.1	 	23805.083	 	33963.448	 	23330.242	 	-1	 	0.408	 	-1	 	s14jl01d	 	Y	  
1706+006	 	1706+006	 	92.9	 	94	 	17536.111	 	31856.44	 	23090.474	 	-1	 	0.175	 	-1	 	s14jl01d	 	Y	  
1706+006	 	1706+006	 	93.6	 	92.2	 	16039.594	 	33763.584	 	21735.279	 	0.228	 	-1	 	0.222	 	s14jl01d	 	Y	  
1706+006	 	1706+006	 	79.1	 	-1	 	-1	 	30753.226	 	-1	 	-1	 	0.229	 	-1	 	s14jl01a	 	Y	  
1706+006	 	1706+006	 	74	 	-1	 	-1	 	34093.538	 	-1	 	-1	 	0.23	 	-1	 	s14jl01a	 	Y	  
1716+686	 	1716+686	 	97.8	 	108.3	 	26012.399	 	23305.745	 	13057.733	 	0.171	 	0.243	 	0.283	 	s14jl01c	 	Y	  
1716+686	 	1716+686	 	101.4	 	111.4	 	25299.491	 	20287.745	 	12510.067	 	0.243	 	0.248	 	-1	 	s14jl01c	 	Y	  
1716+686	 	1716+686	 	117.1	 	128.2	 	16673.999	 	22435.987	 	22269.135	 	-1	 	0.256	 	-1	 	s14jl01c	 	Y	  
1716+686	 	1716+686	 	76.1	 	-1	 	-1	 	26680.221	 	-1	 	-1	 	0.301	 	-1	 	s14jl01a	 	Y	  
1716+686	 	1716+686	 	126.6	 	127.5	 	18409.466	 	25017.032	 	22496.414	 	-1	 	0.363	 	-1	 	s14jl01c	 	Y	  
1716+686	 	1716+686	 	98	 	-1	 	-1	 	28452.138	 	-1	 	-1	 	0.391	 	-1	 	s14jl01a	 	Y	  
1716+686	 	1716+686	 	132	 	131.6	 	17437.068	 	23693.042	 	22397.248	 	0.377	 	0.413	 	0.384	 	s14jl01d	 	Y	  
1720+102	 	1720+102	 	109.9	 	118.7	 	20029.918	 	36227.783	 	18191.587	 	0.314	 	0.291	 	0.317	 	s14jl01d	 	Y	  
1720+102	 	1720+102	 	111.1	 	-1	 	-1	 	34266.193	 	-1	 	-1	 	-1	 	-1	 	s14jl01a	 	Y	  
1720+102	 	1720+102	 	111.6	 	-1	 	22820.172	 	33253.162	 	-1	 	0.098	 	0.426	 	-1	 	s14jl01a	 	Y	  
1720+282	 	1720+282	 	75.7	 	85.8	 	13195.575	 	32766.365	 	21901.308	 	0.176	 	0.107	 	0.151	 	s14jl01c	 	Y	  
1720+282	 	1720+282	 	83.2	 	85.2	 	24645.456	 	36176.931	 	16395.561	 	0.149	 	0.163	 	0.175	 	s14jl01c	 	Y	  
1720+282	 	1720+282	 	81.6	 	88.4	 	18454.771	 	34892.143	 	21217.999	 	0.203	 	0.167	 	-1	 	s14jl01c	 	Y	  
1720+282	 	1720+282	 	68.2	 	-1	 	-1	 	36389.36	 	-1	 	-1	 	0.171	 	-1	 	s14jl01a	 	Y	  
1720+282	 	1720+282	 	84.6	 	87	 	24641.497	 	36462.919	 	19953.428	 	0.119	 	0.171	 	0.175	 	s14jl01c	 	Y	  
1720+282	 	1720+282	 	69.1	 	-1	 	-1	 	36206.236	 	-1	 	-1	 	0.189	 	-1	 	s14jl01a	 	Y	  
1721-146	 	1721-146	 	96.9	 	98.9	 	21591.368	 	23197.297	 	20461.547	 	0.256	 	0.21	 	0.225	 	s14jl01d	 	Y	  
1721-146	 	1721-146	 	90.5	 	89.1	 	17345.13	 	23849.119	 	22457.464	 	0.192	 	0.212	 	0.177	 	s14jl01d	 	Y	  
1722+330	 	1722+330	 	96	 	101.7	 	-1	 	-1	 	22776.513	 	-1	 	-1	 	0.278	 	s14jl01c	 	Y	  
1722+330	 	1722+330	 	80.3	 	99.6	 	25073.521	 	36255.653	 	22180.139	 	0.146	 	0.159	 	0.281	 	s14jl01c	 	Y	  
1722+330	 	1722+330	 	95.5	 	102.4	 	11048.094	 	30898.547	 	22614.724	 	-1	 	0.19	 	-1	 	s14jl01c	 	Y	  
1722+330	 	1722+330	 	88.3	 	-1	 	-1	 	36429.655	 	-1	 	-1	 	0.255	 	-1	 	s14jl01a	 	Y	  
1722+330	 	1722+330	 	104.3	 	111.6	 	17122.223	 	33806.364	 	22002.223	 	0.282	 	0.275	 	0.288	 	s14jl01c	 	Y	  
1722+330	 	1722+330	 	91.7	 	-1	 	-1	 	36463.199	 	-1	 	-1	 	0.283	 	-1	 	s14jl01a	 	Y	  
1722+401	 	1722+401	 	127.2	 	138.8	 	26616.962	 	35905.05	 	19393.062	 	0.419	 	-1	 	0.38	 	s14jl01c	 	Y	  
1722+401	 	1722+401	 	112	 	131.7	 	9715.494	 	28406.981	 	23165.848	 	-1	 	0.348	 	-1	 	s14jl01c	 	Y	  
1722+401	 	1722+401	 	126.3	 	138.7	 	26981.213	 	36247.071	 	21571.022	 	-1	 	0.388	 	-1	 	s14jl01c	 	Y	  
1722+401	 	1722+401	 	134.3	 	138.5	 	14978.776	 	31543.154	 	22857.26	 	0.423	 	0.442	 	0.462	 	s14jl01c	 	Y	  
1722+401	 	1722+401	 	115.5	 	-1	 	-1	 	36359.667	 	-1	 	-1	 	0.446	 	-1	 	s14jl01a	 	Y	  
1722+401	 	1722+401	 	117.8	 	-1	 	-1	 	36279.999	 	-1	 	-1	 	0.457	 	-1	 	s14jl01a	 	Y	  
1724+322	 	1724+322	 	102.5	 	109.8	 	-1	 	-1	 	22712.189	 	-1	 	-1	 	0.215	 	s14jl01c	 	Y	  
1724+322	 	1724+322	 	96.2	 	100.9	 	11391.5	 	31237.696	 	22509.87	 	0.241	 	0.141	 	0.227	 	s14jl01c	 	Y	  
1724+322	 	1724+322	 	95.3	 	107.4	 	25151.96	 	36303.722	 	22079.997	 	0.238	 	0.22	 	0.28	 	s14jl01c	 	Y	  
1724+322	 	1724+322	 	92.4	 	-1	 	-1	 	36383.031	 	-1	 	-1	 	0.271	 	-1	 	s14jl01a	 	Y	  
1724+322	 	1724+322	 	105.9	 	111.3	 	16839.185	 	33804.859	 	21923.472	 	0.27	 	0.284	 	0.295	 	s14jl01c	 	Y	  
1724+322	 	1724+322	 	96.8	 	-1	 	-1	 	36460.34	 	-1	 	-1	 	0.297	 	-1	 	s14jl01a	 	Y	  
1725+044	 	1725+044	 	147.1	 	150.2	 	19414.475	 	32526.718	 	23153.388	 	-1	 	0.507	 	-1	 	s14jl01d	 	Y	  
1725+044	 	1725+044	 	143.2	 	145.8	 	17651.86	 	34114.431	 	21875.942	 	0.541	 	0.513	 	-1	 	s14jl01d	 	Y	  
1725+044	 	1725+044	 	123.1	 	-1	 	18887.957	 	32861.153	 	-1	 	0.079	 	0.523	 	-1	 	s14jl01a	 	Y	  
1725+044	 	1725+044	 	129.8	 	-1	 	-1	 	31565.837	 	-1	 	-1	 	0.598	 	-1	 	s14jl01a	 	Y	  
1734+063	 	1734+063	 	119.4	 	119.5	 	18435.004	 	35662.871	 	19563.541	 	-1	 	0.299	 	-1	 	s14jl01d	 	Y	  
1734+063	 	1734+063	 	125.7	 	125.6	 	18416.676	 	34345.197	 	21889.163	 	-1	 	0.311	 	-1	 	s14jl01d	 	Y	  
1734+063	 	1734+063	 	108.3	 	-1	 	-1	 	33205.878	 	-1	 	-1	 	0.388	 	-1	 	s14jl01a	 	Y	  
1734+063	 	1734+063	 	111.6	 	-1	 	-1	 	32070.575	 	-1	 	-1	 	0.42	 	-1	 	s14jl01a	 	Y	  
1734+363	 	1734+363	 	111.1	 	113.3	 	-1	 	-1	 	22953.753	 	-1	 	-1	 	0.303	 	s14jl01c	 	Y	  
1734+363	 	1734+363	 	102.1	 	116	 	24539.91	 	35953.532	 	22499.001	 	0.238	 	0.264	 	0.362	 	s14jl01c	 	Y	  
1734+363	 	1734+363	 	96.3	 	108.6	 	10028.172	 	29622.176	 	22939.311	 	0.279	 	0.264	 	0.284	 	s14jl01c	 	Y	  
1734+363	 	1734+363	 	108.8	 	117.9	 	15543.102	 	32579.411	 	22486.971	 	0.324	 	0.286	 	0.347	 	s14jl01c	 	Y	  
1734+363	 	1734+363	 	104.9	 	-1	 	-1	 	36461.766	 	-1	 	-1	 	0.343	 	-1	 	s14jl01a	 	Y	  
1734+363	 	1734+363	 	103.6	 	-1	 	-1	 	36446.208	 	-1	 	-1	 	0.349	 	-1	 	s14jl01a	 	Y	  
1737-081	 	1737-081	 	98.9	 	-1	 	-1	 	30027.943	 	-1	 	-1	 	0.318	 	-1	 	s14jl01a	 	Y	  
1737-081	 	1737-081	 	105.6	 	-1	 	-1	 	26881.071	 	-1	 	-1	 	0.425	 	-1	 	s14jl01a	 	Y	  
1738+499	 	1738+499	 	99.3	 	-1	 	-1	 	35041.681	 	-1	 	-1	 	0.32	 	-1	 	s14jl01a	 	Y	  
1738+499	 	1738+499	 	115.2	 	116.9	 	11266.534	 	25941.581	 	23324.635	 	0.345	 	0.33	 	-1	 	s14jl01d	 	Y	  
1738+499	 	1738+499	 	100.5	 	-1	 	-1	 	34349.365	 	-1	 	-1	 	0.345	 	-1	 	s14jl01a	 	Y	  
1739+522	 	1739+522	 	136.4	 	-1	 	27427.35	 	34655.323	 	-1	 	0.101	 	-1	 	-1	 	s14jl01a	 	Y	  
1739+522	 	1739+522	 	161.2	 	162.8	 	11546.2	 	25123.248	 	23281.538	 	-1	 	0.663	 	-1	 	s14jl01d	 	Y	  
1739+522	 	1739+522	 	139.8	 	-1	 	-1	 	33937.232	 	-1	 	-1	 	0.691	 	-1	 	s14jl01a	 	Y	  
1741-312	 	1741-312	 	122.3	 	-1	 	11607.657	 	16831.17	 	-1	 	-1	 	0.484	 	-1	 	s14jl01b	 	N	  
1741-312	 	1741-312	 	151	 	153	 	15654.245	 	14749.74	 	20671.037	 	-1	 	0.565	 	-1	 	s14jl01d	 	N	  
1741-312	 	1741-312	 	159.3	 	158.2	 	20821.276	 	14703.776	 	17430.251	 	0.553	 	0.622	 	0.58	 	s14jl01d	 	N	  
1741-312	 	1741-312	 	123.2	 	-1	 	-1	 	15090.262	 	-1	 	-1	 	0.702	 	-1	 	s14jl01b	 	N	  
1741-312	 	1741-312	 	130.6	 	-1	 	17064.23	 	14340.707	 	-1	 	0.174	 	0.731	 	-1	 	s14jl01b	 	N	  
1750+175	 	1750+175	 	103.4	 	-1	 	-1	 	34798.494	 	-1	 	-1	 	0.376	 	-1	 	s14jl01a	 	Y	  
1750+175	 	1750+175	 	110.9	 	-1	 	22920.866	 	35371.814	 	-1	 	0.076	 	-1	 	-1	 	s14jl01a	 	Y	  
1758+388	 	1758+388	 	150.2	 	160.7	 	-1	 	-1	 	22977.326	 	-1	 	-1	 	0.565	 	s14jl01c	 	Y	  
1758+388	 	1758+388	 	108.4	 	-1	 	-1	 	35822.312	 	-1	 	-1	 	0.284	 	-1	 	s14jl01a	 	Y	  
1758+388	 	1758+388	 	137.4	 	149.7	 	9218.154	 	28454.17	 	23135.219	 	0.301	 	0.287	 	0.543	 	s14jl01c	 	Y	  
1758+388	 	1758+388	 	145.1	 	157.8	 	23378.439	 	35402.519	 	22647.048	 	0.443	 	0.485	 	0.571	 	s14jl01c	 	Y	  
1758+388	 	1758+388	 	123	 	-1	 	-1	 	34866.156	 	-1	 	-1	 	0.531	 	-1	 	s14jl01a	 	Y	  
1758+388	 	1758+388	 	153.3	 	158.3	 	14748.888	 	31688.171	 	22772.248	 	0.562	 	0.557	 	0.6	 	s14jl01c	 	Y	  
1806+456	 	1806+456	 	135.7	 	-1	 	27372.841	 	35792.611	 	-1	 	0.093	 	0.621	 	-1	 	s14jl01a	 	Y	  
1806+456	 	1806+456	 	137.7	 	-1	 	27178.464	 	35370.874	 	-1	 	0.101	 	0.631	 	-1	 	s14jl01a	 	Y	  
1807+698	 	3C371	 	143.8	 	-1	 	-1	 	24630.981	 	-1	 	-1	 	1.037	 	-1	 	s14jl01a	 	Y	  
1807+698	 	3C371	 	208.6	 	212.2	 	16567.769	 	21271.061	 	22006.96	 	-1	 	1.051	 	-1	 	s14jl01d	 	Y	  
1807+698	 	3C371	 	171.7	 	-1	 	-1	 	26402.552	 	-1	 	-1	 	1.144	 	-1	 	s14jl01a	 	Y	  
1809+170	 	1809+170	 	79.9	 	-1	 	-1	 	34595.471	 	-1	 	-1	 	0.231	 	-1	 	s14jl01a	 	Y	  
1809+170	 	1809+170	 	82.9	 	-1	 	-1	 	34613.302	 	-1	 	-1	 	0.241	 	-1	 	s14jl01a	 	Y	  
1809+568	 	1809+568	 	74.8	 	-1	 	-1	 	32035.013	 	-1	 	-1	 	0.2	 	-1	 	s14jl01a	 	Y	  
1809+568	 	1809+568	 	87.1	 	-1	 	-1	 	28062.016	 	-1	 	-1	 	0.376	 	-1	 	s14jl01a	 	Y	  
1812+412	 	1812+412	 	88.8	 	90.5	 	-1	 	-1	 	23068.74	 	-1	 	-1	 	-1	 	s14jl01c	 	Y	  
1812+412	 	1812+412	 	77.4	 	85	 	9682.671	 	28023.07	 	23216.066	 	0.136	 	0.079	 	0.182	 	s14jl01c	 	Y	  
1812+412	 	1812+412	 	84	 	98.3	 	22626.483	 	34863.97	 	22828.937	 	0.172	 	0.141	 	0.228	 	s14jl01c	 	Y	  
1812+412	 	1812+412	 	70	 	-1	 	-1	 	35328.437	 	-1	 	-1	 	0.146	 	-1	 	s14jl01a	 	Y	  
1812+412	 	1812+412	 	73	 	-1	 	-1	 	34091.488	 	-1	 	-1	 	0.169	 	-1	 	s14jl01a	 	Y	  
1818-050	 	1818-050	 	75.8	 	-1	 	-1	 	31958.434	 	-1	 	-1	 	0.177	 	-1	 	s14jl01a	 	Y	  
1818-050	 	1818-050	 	82.6	 	-1	 	-1	 	28695.678	 	-1	 	-1	 	0.228	 	-1	 	s14jl01a	 	Y	  
1821+107	 	1821+107	 	110.4	 	-1	 	22435.407	 	33549.823	 	-1	 	0.074	 	0.401	 	-1	 	s14jl01a	 	N	  
1821+107	 	1821+107	 	108.8	 	-1	 	-1	 	34615.105	 	-1	 	-1	 	0.403	 	-1	 	s14jl01a	 	N	  
1828+487	 	3C380	 	224.4	 	94.7	 	27363.941	 	35061.816	 	20060.365	 	0.192	 	1.47	 	0.2	 	s14jl01a	 	Y	  
1828+487	 	3C380	 	231.2	 	99.1	 	27428.48	 	35452.418	 	21810.486	 	0.241	 	1.554	 	0.214	 	s14jl01a	 	Y	  
1830+285	 	1830+285	 	74.1	 	-1	 	-1	 	36179.073	 	-1	 	-1	 	0.2	 	-1	 	s14jl01a	 	Y	  
1830+285	 	1830+285	 	79.8	 	-1	 	-1	 	36296.555	 	-1	 	-1	 	0.202	 	-1	 	s14jl01a	 	Y	  
1842+681	 	1842+681	 	109.6	 	-1	 	-1	 	29048.996	 	-1	 	-1	 	0.444	 	-1	 	s14jl01a	 	Y	  
1842+681	 	1842+681	 	96.8	 	-1	 	-1	 	27580.408	 	-1	 	-1	 	0.445	 	-1	 	s14jl01a	 	Y	  
1842+681	 	1842+681	 	139.5	 	140.4	 	15078.652	 	18323.241	 	21685.025	 	0.508	 	0.494	 	0.497	 	s14jl01d	 	Y	  
1846+322	 	1846+322	 	133.4	 	-1	 	-1	 	36426.474	 	-1	 	-1	 	0.554	 	-1	 	s14jl01b	 	Y	  
1846+322	 	1846+322	 	132.5	 	-1	 	-1	 	36455.406	 	-1	 	-1	 	0.554	 	-1	 	s14jl01b	 	Y	  
1846+322	 	1846+322	 	123.5	 	77.6	 	27281.144	 	36398.447	 	23324.868	 	0.145	 	0.584	 	0.146	 	s14jl01b	 	Y	  
1847+303	 	1847+303	 	90	 	94.1	 	25619.513	 	36416.68	 	21936.319	 	0.196	 	0.157	 	0.215	 	s14jl01c	 	Y	  
1847+303	 	1847+303	 	84.4	 	92	 	27160.863	 	36434.203	 	22725.685	 	0.174	 	0.183	 	0.21	 	s14jl01c	 	Y	  
1847+303	 	1847+303	 	83	 	-1	 	-1	 	36407.114	 	-1	 	-1	 	0.219	 	-1	 	s14jl01a	 	Y	  
1847+303	 	1847+303	 	83.3	 	-1	 	-1	 	36458.229	 	-1	 	-1	 	0.222	 	-1	 	s14jl01a	 	Y	  
1848+283	 	1848+283	 	144.4	 	154.4	 	25920.702	 	36460.839	 	21718.105	 	0.21	 	0.291	 	0.532	 	s14jl01c	 	Y	  
1848+283	 	1848+283	 	145.5	 	158.5	 	23025.633	 	36116.327	 	21134.761	 	-1	 	0.439	 	-1	 	s14jl01c	 	Y	  
1848+283	 	1848+283	 	129	 	-1	 	-1	 	36435.544	 	-1	 	-1	 	0.603	 	-1	 	s14jl01a	 	Y	  
1848+283	 	1848+283	 	122.6	 	-1	 	-1	 	36390.724	 	-1	 	-1	 	0.608	 	-1	 	s14jl01a	 	Y	  
1850+402	 	1850+402	 	76.4	 	105.6	 	-1	 	-1	 	22855.359	 	-1	 	-1	 	0.293	 	s14jl01c	 	Y	  
1850+402	 	1850+402	 	76	 	102.2	 	20833.122	 	34282.962	 	22694.695	 	0.176	 	0.105	 	0.283	 	s14jl01c	 	Y	  
1850+402	 	1850+402	 	56.2	 	-1	 	-1	 	34800.749	 	-1	 	-1	 	0.116	 	-1	 	s14jl01a	 	Y	  
1850+402	 	1850+402	 	77.2	 	87.8	 	8862.646	 	27750.475	 	23219.157	 	0.245	 	0.14	 	0.206	 	s14jl01c	 	Y	  
1851+488	 	1851+488	 	101.1	 	-1	 	-1	 	35477.167	 	-1	 	-1	 	0.296	 	-1	 	s14jl01a	 	N	  
1851+488	 	1851+488	 	96.9	 	-1	 	27400.416	 	35187.795	 	-1	 	0.07	 	0.322	 	-1	 	s14jl01a	 	N	  
1908-201	 	1908-201	 	245.9	 	249.5	 	18812.764	 	20543.865	 	21011.962	 	1.212	 	0.801	 	1.327	 	s14jl01d	 	N	  
1908-201	 	1908-201	 	219.5	 	119.1	 	20953.096	 	20503.745	 	19735.247	 	0.268	 	1.14	 	0.284	 	s14jl01b	 	N	  
1908-201	 	1908-201	 	238.1	 	247.6	 	22892.678	 	21054.242	 	18151.677	 	-1	 	1.23	 	-1	 	s14jl01d	 	N	  
1908-201	 	1908-201	 	209.8	 	88.4	 	24639.364	 	22245.926	 	16157.109	 	0.165	 	1.468	 	0.153	 	s14jl01b	 	N	  
1908-201	 	1908-201	 	217.9	 	125.2	 	16277.316	 	21209.4	 	22067.995	 	0.356	 	1.481	 	0.346	 	s14jl01b	 	N	  
1910+375	 	1910+375	 	87.5	 	88.8	 	-1	 	-1	 	22542.391	 	-1	 	-1	 	-1	 	s14jl01c	 	Y	  
1910+375	 	1910+375	 	77.7	 	86.3	 	20020.502	 	34328.422	 	22422.632	 	0.135	 	0.138	 	0.191	 	s14jl01c	 	Y	  
1910+375	 	1910+375	 	76.1	 	-1	 	-1	 	35621.616	 	-1	 	-1	 	0.195	 	-1	 	s14jl01a	 	Y	  
1920-211	 	1920-211	 	240.7	 	244.4	 	19329.312	 	19963.893	 	20553.763	 	0.588	 	0.593	 	1.357	 	s14jl01d	 	N	  
1920-211	 	1920-211	 	213.6	 	119.4	 	20662.839	 	19981.565	 	19728.819	 	0.291	 	1.247	 	0.281	 	s14jl01b	 	N	  
1920-211	 	1920-211	 	245.6	 	251.6	 	23291.392	 	20839.119	 	17507.036	 	1.284	 	1.273	 	1.314	 	s14jl01d	 	N	  
1920-211	 	1920-211	 	206.8	 	89.1	 	24311.91	 	21584.629	 	16311.721	 	0.157	 	1.412	 	0.174	 	s14jl01b	 	N	  
1920-211	 	1920-211	 	211.2	 	126	 	15690.103	 	20871.896	 	22130.407	 	-1	 	1.419	 	-1	 	s14jl01b	 	N	  
1922-224	 	1922-224	 	-1	 	65.1	 	19085.918	 	-1	 	20448.871	 	0.145	 	-1	 	0.159	 	s14jl01d	 	N	  
1922-224	 	1922-224	 	76.3	 	80.5	 	23114.619	 	20191.407	 	17359.323	 	0.152	 	0.144	 	0.164	 	s14jl01d	 	N	  
1922-224	 	1922-224	 	61.7	 	-1	 	15439.49	 	20252.444	 	-1	 	0.072	 	0.148	 	-1	 	s14jl01b	 	N	  
1922-224	 	1922-224	 	65.4	 	-1	 	-1	 	19290.901	 	-1	 	-1	 	0.152	 	-1	 	s14jl01b	 	N	  
1922-224	 	1922-224	 	66.9	 	-1	 	-1	 	20827.622	 	-1	 	-1	 	0.165	 	-1	 	s14jl01b	 	N	  
1922+155	 	1922+155	 	108.4	 	-1	 	-1	 	35533.755	 	-1	 	-1	 	0.428	 	-1	 	s14jl01a	 	Y	  
1922+155	 	1922+155	 	111.5	 	-1	 	-1	 	34731.792	 	-1	 	-1	 	0.438	 	-1	 	s14jl01a	 	Y	  
1922+478	 	1922+478	 	70.4	 	-1	 	-1	 	35061.926	 	-1	 	-1	 	0.161	 	-1	 	s14jl01a	 	Y	  
1922+478	 	1922+478	 	71.1	 	-1	 	-1	 	35501.297	 	-1	 	-1	 	0.17	 	-1	 	s14jl01a	 	Y	  
1922+478	 	1922+478	 	72.2	 	79.1	 	27401.906	 	27761.783	 	6618.228	 	0.151	 	0.175	 	0.172	 	s14jl01d	 	Y	  
1924+507	 	1924+507	 	74.4	 	75.7	 	27343.737	 	27242.925	 	7634.246	 	-1	 	0.164	 	-1	 	s14jl01d	 	Y	  
1926+611	 	1926+611	 	132.4	 	-1	 	-1	 	32647.177	 	-1	 	-1	 	0.553	 	-1	 	s14jl01a	 	Y	  
1926+611	 	1926+611	 	125.3	 	-1	 	-1	 	31991.616	 	-1	 	-1	 	0.573	 	-1	 	s14jl01a	 	Y	  
1928+738	 	1928+738	 	432	 	131.2	 	25289.112	 	28603.195	 	20014.696	 	0.344	 	4.456	 	0.311	 	s14jl01a	 	Y	  
1928+738	 	1928+738	 	113.3	 	139.1	 	24661.866	 	28606.312	 	20791.031	 	-1	 	4.652	 	-1	 	s14jl01a	 	Y	  
1928+738	 	1928+738	 	294.5	 	295.6	 	20505.313	 	12586.26	 	16981.655	 	-1	 	5.026	 	-1	 	s14jl01d	 	Y	  
1928+738	 	1928+738	 	533.3	 	543.1	 	19210.463	 	12451.403	 	18131.356	 	-1	 	5.206	 	-1	 	s14jl01d	 	Y	  
1932+204	 	1932+204	 	82.9	 	-1	 	-1	 	36343.94	 	-1	 	-1	 	0.343	 	-1	 	s14jl01a	 	Y	  
1932+204	 	1932+204	 	114.3	 	-1	 	-1	 	36004.777	 	-1	 	-1	 	0.455	 	-1	 	s14jl01a	 	Y	  
1933+655	 	1933+655	 	101.6	 	108.6	 	14011.864	 	15298.137	 	21303.856	 	-1	 	0.318	 	-1	 	s14jl01d	 	Y	  
1933+655	 	1933+655	 	102.1	 	-1	 	-1	 	30728.761	 	-1	 	-1	 	0.339	 	-1	 	s14jl01a	 	Y	  
1933+655	 	1933+655	 	102.5	 	-1	 	-1	 	31369.593	 	-1	 	-1	 	0.352	 	-1	 	s14jl01a	 	Y	  
1936+046	 	1936+046	 	79.1	 	-1	 	-1	 	31908.419	 	-1	 	-1	 	0.224	 	-1	 	s14jl01a	 	N	  
1936+046	 	1936+046	 	83.2	 	-1	 	-1	 	31276.643	 	-1	 	-1	 	0.257	 	-1	 	s14jl01a	 	N	  
1944+126	 	1944+126	 	66	 	-1	 	-1	 	33953.045	 	-1	 	-1	 	0.139	 	-1	 	s14jl01a	 	Y	  
1944+126	 	1944+126	 	68.8	 	-1	 	-1	 	34845.516	 	-1	 	-1	 	0.155	 	-1	 	s14jl01a	 	Y	  
1950+253	 	1950+253	 	110.6	 	120.5	 	23267.375	 	36290.624	 	20590.819	 	0.359	 	0.285	 	-1	 	s14jl01c	 	Y	  
1950+253	 	1950+253	 	109.5	 	122	 	19264.96	 	35400.346	 	20693.093	 	0.317	 	0.31	 	0.388	 	s14jl01c	 	Y	  
1950+253	 	1950+253	 	109.7	 	-1	 	-1	 	35889.614	 	-1	 	-1	 	0.326	 	-1	 	s14jl01a	 	Y	  
1950+253	 	1950+253	 	110.2	 	-1	 	-1	 	35969.426	 	-1	 	-1	 	-1	 	-1	 	s14jl01a	 	Y	  
1951-115	 	1951-115	 	-1	 	73.9	 	-1	 	-1	 	11086.35	 	-1	 	-1	 	0.182	 	s14jl01c	 	Y	  
1951-115	 	1951-115	 	85	 	91.4	 	22528.212	 	24863.606	 	20565.022	 	0.187	 	0.15	 	0.231	 	s14jl01d	 	Y	  
1951-115	 	1951-115	 	70.1	 	-1	 	-1	 	25592.072	 	-1	 	-1	 	0.178	 	-1	 	s14jl01a	 	Y	  
1951-115	 	1951-115	 	74.4	 	-1	 	-1	 	27853.237	 	-1	 	-1	 	0.194	 	-1	 	s14jl01a	 	Y	  
1951-115	 	1951-115	 	95.5	 	95.6	 	25517.131	 	26173.172	 	17597.734	 	-1	 	0.221	 	-1	 	s14jl01d	 	Y	  
1954+513	 	1954+513	 	177.5	 	190.6	 	27416.771	 	28989.108	 	9713.932	 	-1	 	0.769	 	-1	 	s14jl01d	 	Y	  
1954+513	 	1954+513	 	170	 	-1	 	-1	 	34665.434	 	-1	 	-1	 	0.979	 	-1	 	s14jl01a	 	Y	  
1954+513	 	1954+513	 	174	 	-1	 	-1	 	35025.027	 	-1	 	-1	 	0.979	 	-1	 	s14jl01a	 	Y	  
2002-185	 	2002-185	 	130.4	 	128.7	 	21302.408	 	21429.155	 	19880.76	 	-1	 	0.14	 	-1	 	s14jl01d	 	Y	  
